gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,magneto,button
-0.23099844073981,0.83575566389485,0.07190457909918,-1.23146376304385,0.07699987084803,0.31902966697215,0,1
1.28635730088197,0.97865459519725,-0.47658619473743,-0.86865143226883,-1.18744017885437,-0.62660687215617,0,1
-0.04401502632698,1.34149930438893,1.37139149571104,-0.17596195745285,-0.31882246971901,1.18757959618303,0,1
-0.32977245516281,-1.37429072523027,-0.45354270940924,-1.01155505842693,0.10999545438723,0.09905922599935,0,1
1.08866851229191,-1.26433754918675,0.15880150927032,0.19787736672763,-0.36283095206141,-0.90153511058177,0,1
0.20912162065927,-1.13239984484115,0.66050061341916,-0.34096436478213,1.35240903281411,1.11058089905407,0,1
0.73684760741639,-0.91250557234963,-0.9795051094681,1.18731368035837,-0.51680737505789,0.64875934024191,0,1
0.27507084244997,-0.75854106177299,0.88414295865445,-1.08870558878209,0.19787065305603,0.41788052106495,0,1
0.35200561900802,-0.69258110152467,0.73532694499568,-0.54996234025215,0.95653216543491,0.65979220515839,0,1
-0.81356193462783,-0.81353560141587,-0.85025271402769,0.43967026542594,-0.74779256222973,1.15454676916991,0,1
0.75870211302911,-1.25334897667859,0.50668232462024,1.31926413251843,0.9784492502349,-0.87953732701697,0,1
-0.31888236404225,1.16557392007405,-0.85316236779843,-1.08867824420093,0.3517371853005,0.09907852121855,0,1
1.23143892962815,0.74775933374701,-0.71794334201709,0.10985989360899,0.37373966525442,-1.26431606483457,0,1
-0.32993653518337,0.35193682546925,-0.21267388611469,-1.1875998978227,0.9674824875085,-0.31874344683521,0,1
-1.00067050501632,0.06606547996909,-0.4740395292243,-0.1210365429043,-0.86874186046205,0.3190051733632,0,1
0.96741688907265,-0.16486987837203,-1.31354620321604,-0.7147429587072,0.60468710307843,0.45093130205951,0,1
1.28623466043906,-0.18685373558547,0.85777588647658,0.17592118600959,-0.45084959590141,0.20906508347391,0,1
0.12073639648004,0.00011340501229,-0.17585976418302,-0.11003320639234,-1.31942821405693,-0.68159973306369,0,1
-0.09913589896187,0.35196517896429,-0.29905923225924,1.01142335740413,0.74769256931075,0.85774154318335,0,1
0.74768350734343,0.90168827793645,-0.43778753646496,-0.42899810811909,-0.41778270974717,-0.76959321171713,0,1
-1.18721654108665,1.09961446379757,1.10898978912925,-1.11065102422789,0.45084422748675,0.74772494877952,0,1
-1.19826903448057,1.06663330926829,-1.27389289347858,1.15440450012669,0.53881203635715,0.25294404525568,0,1
1.24253739317253,0.98966799864045,0.46649419486761,-0.06598747389953,0.26393614269699,0.13200028280064,0,1
