gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,magneto,button
-0.83572144673533,-1.39629991669523,-0.7445634487324,0.08796663340543,0.78064654532099,1.07771114585856,0,1
0.19780673249796,-1.29734437351187,-0.5042311400444,-0.83563957643009,0.73666440249091,0.86880427211008,0,1
-1.0007163066214,-1.14341425557267,-0.45353173924688,0.89057438557695,0.56073985769219,0.56094269403136,0,1
0.76952140450564,-0.96749608611603,-0.76170061354473,-1.25349174441472,0.14291688275715,-0.13178889022976,0,1
1.20930172902915,-0.68162608279315,0.07284712524859,0.4287597047168,-0.23096958338045,-0.95641925570304,0,1
0.86854221130755,-0.25282091003667,0.88374356303405,0.52770367344128,-0.59381781580541,0.84678316920832,0,1
-0.68162758405629,0.23100296155373,1.30251978023021,1.38530429075456,-0.86865948463869,-0.16480796084225,0,1
-0.25267930153725,0.67080543162605,0.204082838186,-0.35190277367809,-1.07757004937725,-0.93446408705025,0,1
0.79184114278147,0.89070624723181,-0.65410767139838,0.98952037001728,-1.31946109756157,-1.25332027805441,0,1
-1.06640380519678,0.89070557614317,-0.52288672460608,0.5937176574669,1.29737993197059,-1.39625477636865,0,1
0.69276312546048,0.94568065421549,0.39667857599501,-0.58279904380412,1.37430548125955,-1.39625561586176,0,1
1.28643313475838,0.91269664755949,-0.41625735356386,0.69262806927109,-0.96765176927997,-1.39625997791232,0,1
0.61575402544893,0.80274951131373,-1.19948063996922,0.92347299837701,0.24185850087939,1.3964883159424,0,1
0.06599535881983,0.60484379365613,-1.13557358141925,0.02187312781058,-0.70371881458941,1.33050117662464,0,1
0.85760346483717,0.57187387986157,0.05440060326473,0.78052759374588,-1.25342597457917,1.27554891496192,0,1
-0.46186736267769,0.28597149716717,1.32875857903348,-0.58279904420101,0.74772847307779,1.16557963280384,0,1
-0.43981891318265,0.24200227279085,0.99141508703969,-1.00058963859205,-0.62666341059325,1.00068224809728,0,1
