gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,magneto,button
-0.05505040813049,0.96767860494573,-0.14890983139104,-1.38540428081668,0.95658769965315,0.90154836372224,0,1
-0.85767812605946,0.79174634262765,1.38741917939966,1.22042435206397,-0.24191336129021,0.65962325855232,0,1
-0.69274785870842,0.91268389753069,1.01336579821797,0.06594553178109,1.05551556037891,0.4947097684352,0,1
-0.64876017934076,0.98968594960621,1.19231651218687,0.87954370318846,-0.90166026788861,0.37378127321856,0,1
0.26385561204994,1.26455462908141,-0.21732961129803,0.62665720287744,-0.08806780089853,0.24181639043072,0,1
-0.84664257565695,1.34151020892397,-1.09760225899873,-1.04462379136,0.80253208806658,0.0219353719296,0,1
0.19794933844224,-1.20936213622547,0.68611875421436,1.35228320415489,-0.68185827039486,-0.2749983658752,0,1
0.51678271323391,-0.98946081730323,1.30645902285405,-0.9456992857523,1.06635615826689,-0.8687146801152,0,1
0.32986909182463,-0.94547984887571,0.91234377955449,-1.00068157808382,0.78052256066049,1.38529170712831,0,1
-0.45083080413698,-0.86851269275411,0.95112755729082,-1.18756667851006,0.67056904898049,0.84653436487423,0,1
-0.36287742404097,-0.82453239541523,-0.04370392762666,-1.38548061721598,0.76952459224065,0.62662901942015,0,1
-0.78066617367041,-0.83552449179411,0.92610340008674,0.68159621020929,1.05539778342913,0.57164588832255,0,1
-1.08855107233024,-0.93447818948371,-1.24919014201328,0.12084293076226,-1.05566219275263,0.61561226064127,0,1
-0.09900553959935,-1.16536455835411,1.26294186850876,-0.12110767623679,0.16480041209858,0.65961721924864,0,1
-0.03305178713596,-1.39629219852051,0.03181265059962,0.86849859062272,-0.53887880906749,0.6266072079872,0,1
-0.76972977832186,1.17658061328621,-0.2617973348077,0.51672667530493,-0.86868146215421,0.52766961583104,0,1
-0.78065610863097,0.96768581914861,0.88036169148635,-1.33048423132932,1.29740526637827,0.31874294502656,0,1
0.53873855155719,0.73679726924013,-1.16423695527691,-0.96757644064004,0.48381347026947,0.09886612021504,0,1
0.96755110628871,0.69282116620525,1.24020547359392,4.02653436e-06,1.27546603654659,-0.04412021968896,0,1
-1.34142935232761,0.70377467564269,-0.23385624411645,-0.25291854397956,1.39641265114115,-0.11009209175552,0,1
